Course ID,Term Code,Term Descr,Session,Subject,Catalog Nbr,Section,Component Code,Class Nbr,Course Title,Location Code,Instruction Mode code,Meeting Pattern Nbr,Room Code,Building Code,Room,Class Start Time,Class End Time,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,DD,MM,MM,MM,YYYY,Start Date (DD/MM/YYYY),DD,,MM,YYYY,End Date (DD/MM/YYYY),End Date (DD/MM/YYYY),End Date (DD/MM/YYYY),End Date (DD/MM/YYYY)
8012,2184,Winter 2019,13W,ELEC,463,WI-X,LAB,6520,TELECOMMUNICATION NETWORKS,SGW,P,2,H921,H,921,14.45.00,17.30.00,N,N,N,N,Y,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
8012,2184,Winter 2019,13W,ELEC,463,WI-X,LAB,6520,TELECOMMUNICATION NETWORKS,SGW,P,3,H921,H,921,14.45.00,17.30.00,N,N,N,N,Y,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
7967,2184,Winter 2019,13W,ELEC,331,WI-X,LAB,2110,FUND./ELEC POWER ENGR.,SGW,P,3,H945,H,945,14.45.00,17.30.00,N,Y,N,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
7961,2184,Winter 2019,13W,ELEC,273,WI-X,LAB,2082,BASIC CIRCUIT ANALYSIS,SGW,P,3,H822,H,822,08.45.00,11.30.00,N,N,Y,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
7967,2184,Winter 2019,13W,ELEC,331,WI-X,LAB,2110,FUND./ELEC POWER ENGR.,SGW,P,4,H945,H,945,14.45.00,17.30.00,N,Y,N,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
7961,2184,Winter 2019,13W,ELEC,273,WI-X,LAB,2082,BASIC CIRCUIT ANALYSIS,SGW,P,4,H822,H,822,08.45.00,11.30.00,N,N,Y,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
8012,2184,Winter 2019,13W,ELEC,463,WI-X,LAB,6520,TELECOMMUNICATION NETWORKS,SGW,P,4,H921,H,921,14.45.00,17.30.00,N,N,N,N,Y,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
7961,2184,Winter 2019,13W,ELEC,273,WI-X,LAB,2082,BASIC CIRCUIT ANALYSIS,SGW,P,5,H822,H,822,08.45.00,11.30.00,N,N,Y,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
7967,2184,Winter 2019,13W,ELEC,331,WI-X,LAB,2110,FUND./ELEC POWER ENGR.,SGW,P,5,H945,H,945,14.45.00,17.30.00,N,Y,N,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
8012,2184,Winter 2019,13W,ELEC,463,WI-X,LAB,6520,TELECOMMUNICATION NETWORKS,SGW,P,5,H921,H,921,14.45.00,17.30.00,N,N,N,N,Y,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
7961,2184,Winter 2019,13W,ELEC,273,WI-X,LAB,2082,BASIC CIRCUIT ANALYSIS,SGW,P,6,H822,H,822,08.45.00,11.30.00,N,N,Y,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
8012,2184,Winter 2019,13W,ELEC,463,WI-X,LAB,6520,TELECOMMUNICATION NETWORKS,SGW,P,6,H921,H,921,14.45.00,17.30.00,N,N,N,N,Y,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
7967,2184,Winter 2019,13W,ELEC,331,WI-X,LAB,2110,FUND./ELEC POWER ENGR.,SGW,P,6,H945,H,945,14.45.00,17.30.00,N,Y,N,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
7961,2184,Winter 2019,13W,ELEC,273,WI-X,LAB,2082,BASIC CIRCUIT ANALYSIS,SGW,P,7,H822,H,822,08.45.00,11.30.00,N,N,Y,N,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
7967,2184,Winter 2019,13W,ELEC,331,WI-X,LAB,2110,FUND./ELEC POWER ENGR.,SGW,P,7,H945,H,945,14.45.00,17.30.00,N,Y,N,N,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
8012,2184,Winter 2019,13W,ELEC,463,WI-X,LAB,6520,TELECOMMUNICATION NETWORKS,SGW,P,7,H921,H,921,14.45.00,17.30.00,N,N,N,N,Y,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
7967,2184,Winter 2019,13W,ELEC,331,WJ-X,LAB,2109,FUND./ELEC POWER ENGR.,SGW,P,1,H945,H,945,14.45.00,17.30.00,N,Y,N,N,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
8012,2184,Winter 2019,13W,ELEC,463,WJ-X,LAB,6521,TELECOMMUNICATION NETWORKS,SGW,P,1,H921,H,921,14.45.00,17.30.00,N,N,N,N,Y,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
7961,2184,Winter 2019,13W,ELEC,273,WJ-X,LAB,2081,BASIC CIRCUIT ANALYSIS,SGW,P,1,H822,H,822,08.45.00,11.30.00,N,N,Y,N,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
7967,2184,Winter 2019,13W,ELEC,331,WJ-X,LAB,2109,FUND./ELEC POWER ENGR.,SGW,P,2,H945,H,945,14.45.00,17.30.00,N,Y,N,N,N,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
7961,2184,Winter 2019,13W,ELEC,273,WJ-X,LAB,2081,BASIC CIRCUIT ANALYSIS,SGW,P,2,H822,H,822,08.45.00,11.30.00,N,N,Y,N,N,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
8012,2184,Winter 2019,13W,ELEC,463,WJ-X,LAB,6521,TELECOMMUNICATION NETWORKS,SGW,P,2,H921,H,921,14.45.00,17.30.00,N,N,N,N,Y,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
7961,2184,Winter 2019,13W,ELEC,273,WJ-X,LAB,2081,BASIC CIRCUIT ANALYSIS,SGW,P,3,H822,H,822,08.45.00,11.30.00,N,N,Y,N,N,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
7967,2184,Winter 2019,13W,ELEC,331,WJ-X,LAB,2109,FUND./ELEC POWER ENGR.,SGW,P,3,H945,H,945,14.45.00,17.30.00,N,Y,N,N,N,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
8012,2184,Winter 2019,13W,ELEC,463,WJ-X,LAB,6521,TELECOMMUNICATION NETWORKS,SGW,P,3,H921,H,921,14.45.00,17.30.00,N,N,N,N,Y,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
7961,2184,Winter 2019,13W,ELEC,273,WJ-X,LAB,2081,BASIC CIRCUIT ANALYSIS,SGW,P,4,H822,H,822,08.45.00,11.30.00,N,N,Y,N,N,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
8012,2184,Winter 2019,13W,ELEC,463,WJ-X,LAB,6521,TELECOMMUNICATION NETWORKS,SGW,P,4,H921,H,921,14.45.00,17.30.00,N,N,N,N,Y,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
7967,2184,Winter 2019,13W,ELEC,331,WJ-X,LAB,2109,FUND./ELEC POWER ENGR.,SGW,P,4,H945,H,945,14.45.00,17.30.00,N,Y,N,N,N,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
7967,2184,Winter 2019,13W,ELEC,331,WJ-X,LAB,2109,FUND./ELEC POWER ENGR.,SGW,P,5,H945,H,945,14.45.00,17.30.00,N,Y,N,N,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
7961,2184,Winter 2019,13W,ELEC,273,WJ-X,LAB,2081,BASIC CIRCUIT ANALYSIS,SGW,P,5,H822,H,822,08.45.00,11.30.00,N,N,Y,N,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
8012,2184,Winter 2019,13W,ELEC,463,WJ-X,LAB,6521,TELECOMMUNICATION NETWORKS,SGW,P,5,H921,H,921,14.45.00,17.30.00,N,N,N,N,Y,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
7967,2184,Winter 2019,13W,ELEC,331,WJ-X,LAB,2109,FUND./ELEC POWER ENGR.,SGW,P,6,H945,H,945,14.45.00,17.30.00,N,Y,N,N,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
7961,2184,Winter 2019,13W,ELEC,273,WJ-X,LAB,2081,BASIC CIRCUIT ANALYSIS,SGW,P,6,H822,H,822,08.45.00,11.30.00,N,N,Y,N,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
8012,2184,Winter 2019,13W,ELEC,463,WJ-X,LAB,6521,TELECOMMUNICATION NETWORKS,SGW,P,6,H921,H,921,14.45.00,17.30.00,N,N,N,N,Y,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
7961,2184,Winter 2019,13W,ELEC,273,WK-X,LAB,5540,BASIC CIRCUIT ANALYSIS,SGW,P,1,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
7967,2184,Winter 2019,13W,ELEC,331,WK-X,LAB,2108,FUND./ELEC POWER ENGR.,SGW,P,1,H945,H,945,10.15.00,13.00.00,N,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
7967,2184,Winter 2019,13W,ELEC,331,WK-X,LAB,2108,FUND./ELEC POWER ENGR.,SGW,P,2,H945,H,945,10.15.00,13.00.00,N,N,Y,N,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
7961,2184,Winter 2019,13W,ELEC,273,WK-X,LAB,5540,BASIC CIRCUIT ANALYSIS,SGW,P,2,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
7961,2184,Winter 2019,13W,ELEC,273,WK-X,LAB,5540,BASIC CIRCUIT ANALYSIS,SGW,P,3,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
7967,2184,Winter 2019,13W,ELEC,331,WK-X,LAB,2108,FUND./ELEC POWER ENGR.,SGW,P,3,H945,H,945,10.15.00,13.00.00,N,N,Y,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
7961,2184,Winter 2019,13W,ELEC,273,WK-X,LAB,5540,BASIC CIRCUIT ANALYSIS,SGW,P,4,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
7967,2184,Winter 2019,13W,ELEC,331,WK-X,LAB,2108,FUND./ELEC POWER ENGR.,SGW,P,4,H945,H,945,10.15.00,13.00.00,N,N,Y,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
7967,2184,Winter 2019,13W,ELEC,331,WK-X,LAB,2108,FUND./ELEC POWER ENGR.,SGW,P,5,H945,H,945,10.15.00,13.00.00,N,N,Y,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
7961,2184,Winter 2019,13W,ELEC,273,WK-X,LAB,5540,BASIC CIRCUIT ANALYSIS,SGW,P,5,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
7967,2184,Winter 2019,13W,ELEC,331,WK-X,LAB,2108,FUND./ELEC POWER ENGR.,SGW,P,6,H945,H,945,10.15.00,13.00.00,N,N,Y,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
7961,2184,Winter 2019,13W,ELEC,273,WK-X,LAB,5540,BASIC CIRCUIT ANALYSIS,SGW,P,6,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
7967,2184,Winter 2019,13W,ELEC,331,WK-X,LAB,2108,FUND./ELEC POWER ENGR.,SGW,P,7,H945,H,945,10.15.00,13.00.00,N,N,Y,N,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
7961,2184,Winter 2019,13W,ELEC,273,WK-X,LAB,5540,BASIC CIRCUIT ANALYSIS,SGW,P,7,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
7961,2184,Winter 2019,13W,ELEC,273,WL-X,LAB,8203,BASIC CIRCUIT ANALYSIS,SGW,P,1,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
7961,2184,Winter 2019,13W,ELEC,273,WL-X,LAB,8203,BASIC CIRCUIT ANALYSIS,SGW,P,2,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
7961,2184,Winter 2019,13W,ELEC,273,WL-X,LAB,8203,BASIC CIRCUIT ANALYSIS,SGW,P,3,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
7961,2184,Winter 2019,13W,ELEC,273,WL-X,LAB,8203,BASIC CIRCUIT ANALYSIS,SGW,P,4,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
7961,2184,Winter 2019,13W,ELEC,273,WL-X,LAB,8203,BASIC CIRCUIT ANALYSIS,SGW,P,5,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
7961,2184,Winter 2019,13W,ELEC,273,WL-X,LAB,8203,BASIC CIRCUIT ANALYSIS,SGW,P,6,H822,H,822,08.45.00,11.30.00,N,N,N,N,Y,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
7967,2184,Winter 2019,13W,ELEC,331,WM-X,LAB,2105,FUND./ELEC POWER ENGR.,SGW,P,1,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
7961,2184,Winter 2019,13W,ELEC,273,WM-X,LAB,8414,BASIC CIRCUIT ANALYSIS,SGW,P,1,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
7961,2184,Winter 2019,13W,ELEC,273,WM-X,LAB,8414,BASIC CIRCUIT ANALYSIS,SGW,P,2,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
7967,2184,Winter 2019,13W,ELEC,331,WM-X,LAB,2105,FUND./ELEC POWER ENGR.,SGW,P,2,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
7967,2184,Winter 2019,13W,ELEC,331,WM-X,LAB,2105,FUND./ELEC POWER ENGR.,SGW,P,3,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
7961,2184,Winter 2019,13W,ELEC,273,WM-X,LAB,8414,BASIC CIRCUIT ANALYSIS,SGW,P,3,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
7967,2184,Winter 2019,13W,ELEC,331,WM-X,LAB,2105,FUND./ELEC POWER ENGR.,SGW,P,4,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
7961,2184,Winter 2019,13W,ELEC,273,WM-X,LAB,8414,BASIC CIRCUIT ANALYSIS,SGW,P,4,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
7961,2184,Winter 2019,13W,ELEC,273,WM-X,LAB,8414,BASIC CIRCUIT ANALYSIS,SGW,P,5,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
7967,2184,Winter 2019,13W,ELEC,331,WM-X,LAB,2105,FUND./ELEC POWER ENGR.,SGW,P,5,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
7961,2184,Winter 2019,13W,ELEC,273,WM-X,LAB,8414,BASIC CIRCUIT ANALYSIS,SGW,P,6,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
7967,2184,Winter 2019,13W,ELEC,331,WM-X,LAB,2105,FUND./ELEC POWER ENGR.,SGW,P,6,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
7961,2184,Winter 2019,13W,ELEC,273,WM-X,LAB,8414,BASIC CIRCUIT ANALYSIS,SGW,P,7,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
7967,2184,Winter 2019,13W,ELEC,331,WM-X,LAB,2105,FUND./ELEC POWER ENGR.,SGW,P,7,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
7967,2184,Winter 2019,13W,ELEC,331,WN-X,LAB,2106,FUND./ELEC POWER ENGR.,SGW,P,1,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
7967,2184,Winter 2019,13W,ELEC,331,WN-X,LAB,2106,FUND./ELEC POWER ENGR.,SGW,P,2,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
7967,2184,Winter 2019,13W,ELEC,331,WN-X,LAB,2106,FUND./ELEC POWER ENGR.,SGW,P,3,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
7967,2184,Winter 2019,13W,ELEC,331,WN-X,LAB,2106,FUND./ELEC POWER ENGR.,SGW,P,4,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
7967,2184,Winter 2019,13W,ELEC,331,WN-X,LAB,2106,FUND./ELEC POWER ENGR.,SGW,P,5,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
7967,2184,Winter 2019,13W,ELEC,331,WN-X,LAB,2106,FUND./ELEC POWER ENGR.,SGW,P,6,H945,H,945,14.45.00,17.30.00,N,N,Y,N,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
7967,2184,Winter 2019,13W,ELEC,331,WO-X,LAB,5541,FUND./ELEC POWER ENGR.,SGW,P,1,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
7961,2184,Winter 2019,13W,ELEC,273,WO-X,LAB,8415,BASIC CIRCUIT ANALYSIS,SGW,P,1,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
7961,2184,Winter 2019,13W,ELEC,273,WO-X,LAB,8415,BASIC CIRCUIT ANALYSIS,SGW,P,2,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
7967,2184,Winter 2019,13W,ELEC,331,WO-X,LAB,5541,FUND./ELEC POWER ENGR.,SGW,P,2,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
7961,2184,Winter 2019,13W,ELEC,273,WO-X,LAB,8415,BASIC CIRCUIT ANALYSIS,SGW,P,3,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
7967,2184,Winter 2019,13W,ELEC,331,WO-X,LAB,5541,FUND./ELEC POWER ENGR.,SGW,P,3,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
7967,2184,Winter 2019,13W,ELEC,331,WO-X,LAB,5541,FUND./ELEC POWER ENGR.,SGW,P,4,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
7961,2184,Winter 2019,13W,ELEC,273,WO-X,LAB,8415,BASIC CIRCUIT ANALYSIS,SGW,P,4,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
7967,2184,Winter 2019,13W,ELEC,331,WO-X,LAB,5541,FUND./ELEC POWER ENGR.,SGW,P,5,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
7961,2184,Winter 2019,13W,ELEC,273,WO-X,LAB,8415,BASIC CIRCUIT ANALYSIS,SGW,P,5,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
7961,2184,Winter 2019,13W,ELEC,273,WO-X,LAB,8415,BASIC CIRCUIT ANALYSIS,SGW,P,6,H822,H,822,11.45.00,14.30.00,N,N,N,N,Y,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
7967,2184,Winter 2019,13W,ELEC,331,WO-X,LAB,5541,FUND./ELEC POWER ENGR.,SGW,P,6,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
7967,2184,Winter 2019,13W,ELEC,331,WO-X,LAB,5541,FUND./ELEC POWER ENGR.,SGW,P,7,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
7967,2184,Winter 2019,13W,ELEC,331,WP-X,LAB,5542,FUND./ELEC POWER ENGR.,SGW,P,1,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
7967,2184,Winter 2019,13W,ELEC,331,WP-X,LAB,5542,FUND./ELEC POWER ENGR.,SGW,P,2,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
7967,2184,Winter 2019,13W,ELEC,331,WP-X,LAB,5542,FUND./ELEC POWER ENGR.,SGW,P,3,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
7967,2184,Winter 2019,13W,ELEC,331,WP-X,LAB,5542,FUND./ELEC POWER ENGR.,SGW,P,4,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
7967,2184,Winter 2019,13W,ELEC,331,WP-X,LAB,5542,FUND./ELEC POWER ENGR.,SGW,P,5,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
7967,2184,Winter 2019,13W,ELEC,331,WP-X,LAB,5542,FUND./ELEC POWER ENGR.,SGW,P,6,H945,H,945,11.45.00,14.30.00,N,N,N,Y,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
8440,2184,Winter 2019,13W,ENCS,483,W,LEC,5781,INN.&CRITICL THKNG SCI&TECH,SGW,P,1,H920,H,920,11.45.00,14.30.00,N,Y,N,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
8455,2184,Winter 2019,13W,ENCS,6041,W,LEC,5779,"CREATIVITY, INNO. + C. T.",SGW,P,1,H920,H,920,11.45.00,14.30.00,N,Y,N,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
